holiday,temp,rain,snow,weather,date,Time,traffic_volume
No,299.02,0,0,Clear,12-07-2018,03:00:00,364
No,298.62,0,0,Thunderstorm,12-07-2018,04:00:00,940
No,297.92,0,0,Clear,12-07-2018,05:00:00,3070
No,297.72,0,0,Thunderstorm,12-07-2018,06:00:00,5702
No,297.44,0,0,Clear,12-07-2018,07:00:00,6456
No,297.62,0,0,Rain,12-07-2018,08:00:00,5583
No,297.62,0,0,Thunderstorm,12-07-2018,08:00:00,5583
No,298.08,0,0,Thunderstorm,12-07-2018,09:00:00,4958
No,298.95,0,0,Thunderstorm,12-07-2018,10:00:00,4610
No,300.58,0,0,Thunderstorm,12-07-2018,11:00:00,4848
No,301.36,0,0,Rain,12-07-2018,12:00:00,4891
No,302.36,0,0,Clouds,12-07-2018,13:00:00,5188
No,303.93,0,0,Haze,12-07-2018,14:00:00,5139
No,304.86,0,0,Clear,12-07-2018,15:00:00,5743
No,305.71,0,0,Clouds,12-07-2018,16:00:00,6612
No,305.22,0,0,Thunderstorm,12-07-2018,17:00:00,5795
No,300.82,0,0,Thunderstorm,12-07-2018,18:00:00,3890
No,300.82,0,0,Mist,12-07-2018,18:00:00,3890
No,300.82,0,0,Rain,12-07-2018,18:00:00,3890
No,296.58,0,0,Thunderstorm,12-07-2018,19:00:00,3237
No,296.58,0,0,Mist,12-07-2018,19:00:00,3237
No,296.58,0,0,Rain,12-07-2018,19:00:00,3237
No,296.37,0,0,Thunderstorm,12-07-2018,20:00:00,2727
No,296.37,0,0,Rain,12-07-2018,20:00:00,2727
No,296.37,0,0,Mist,12-07-2018,20:00:00,2727
No,296.15,0,0,Rain,12-07-2018,21:00:00,2497
No,296.15,0,0,Mist,12-07-2018,21:00:00,2497
No,296.15,0,0,Thunderstorm,12-07-2018,21:00:00,2497
No,295.94,0,0,Rain,12-07-2018,22:00:00,1870
No,295.87,0,0,Mist,12-07-2018,23:00:00,1320
No,295.87,0,0,Rain,12-07-2018,23:00:00,1320
No,295.72,0,0,Mist,13-07-2018,00:00:00,705
No,296.06,0,0,Thunderstorm,13-07-2018,01:00:00,439
No,296.06,0,0,Mist,13-07-2018,01:00:00,439
No,295.72,0,0,Rain,13-07-2018,02:00:00,350
No,295.72,0,0,Mist,13-07-2018,02:00:00,350
No,295.72,0,0,Thunderstorm,13-07-2018,02:00:00,350
No,295.58,0,0,Rain,13-07-2018,03:00:00,373
No,295.58,0,0,Mist,13-07-2018,03:00:00,373
No,295.58,0,0,Thunderstorm,13-07-2018,03:00:00,373
No,295.22,0,0,Mist,13-07-2018,04:00:00,888
No,295.22,0,0,Rain,13-07-2018,04:00:00,888
No,295.15,0,0,Mist,13-07-2018,05:00:00,2917
No,295.15,0,0,Rain,13-07-2018,05:00:00,2917
No,295.3,0,0,Rain,13-07-2018,06:00:00,5268
No,295.3,0,0,Mist,13-07-2018,06:00:00,5268
No,295.3,0,0,Drizzle,13-07-2018,06:00:00,5268
No,295.15,0,0,Mist,13-07-2018,07:00:00,5994
No,295.15,0,0,Rain,13-07-2018,07:00:00,5994
No,295.15,0,0,Drizzle,13-07-2018,07:00:00,5994
No,295.28,0,0,Rain,13-07-2018,08:00:00,5288
No,295.28,0,0,Mist,13-07-2018,08:00:00,5288
No,295.28,0,0,Drizzle,13-07-2018,08:00:00,5288
No,295.42,0,0,Rain,13-07-2018,09:00:00,4543
No,295.42,0,0,Mist,13-07-2018,09:00:00,4543
No,295.22,0,0,Rain,13-07-2018,10:00:00,4392
No,295.22,0,0,Mist,13-07-2018,10:00:00,4392
No,295.22,0,0,Drizzle,13-07-2018,10:00:00,4392
No,295.22,0,0,Rain,13-07-2018,11:00:00,4740
No,295.22,0,0,Mist,13-07-2018,11:00:00,4740
No,295.65,0,0,Rain,13-07-2018,12:00:00,5123
No,295.65,0,0,Mist,13-07-2018,12:00:00,5123
No,296.55,0,0,Rain,13-07-2018,13:00:00,5059
No,297.22,0,0,Rain,13-07-2018,14:00:00,5363
No,297.89,0,0,Rain,13-07-2018,15:00:00,5914
No,297.64,0,0,Rain,13-07-2018,16:00:00,6153
No,298.55,0,0,Clouds,13-07-2018,17:00:00,5257
No,299.94,0,0,Clouds,13-07-2018,18:00:00,4664
No,299.95,0,0,Clouds,13-07-2018,19:00:00,3664
No,299.89,0,0,Clear,13-07-2018,20:00:00,3260
No,297.9,0,0,Clear,13-07-2018,21:00:00,3064
No,296.43,0,0,Clouds,13-07-2018,22:00:00,2835
No,295.01,0,0,Rain,13-07-2018,23:00:00,1971
No,295.01,0,0,Haze,13-07-2018,23:00:00,1971
No,295.01,0,0,Mist,13-07-2018,23:00:00,1971
No,294.3,0,0,Mist,14-07-2018,00:00:00,1233
No,293.31,0,0,Rain,14-07-2018,01:00:00,696
No,293.31,0,0,Mist,14-07-2018,01:00:00,696
No,293.31,0,0,Fog,14-07-2018,01:00:00,696
No,293.01,0,0,Fog,14-07-2018,02:00:00,646
No,293.01,0,0,Mist,14-07-2018,02:00:00,646
No,292.79,0,0,Mist,14-07-2018,03:00:00,437
No,292.79,0,0,Fog,14-07-2018,03:00:00,437
No,291.84,0,0,Mist,14-07-2018,04:00:00,444
No,291.84,0,0,Fog,14-07-2018,04:00:00,444
No,291.61,0,0,Fog,14-07-2018,05:00:00,858
No,291.61,0,0,Mist,14-07-2018,05:00:00,858
No,290.98,0,0,Mist,14-07-2018,06:00:00,1422
No,290.98,0,0,Fog,14-07-2018,06:00:00,1422
No,292,0,0,Mist,14-07-2018,07:00:00,1991
No,292,0,0,Fog,14-07-2018,07:00:00,1991
No,293.69,0,0,Mist,14-07-2018,08:00:00,2714
No,293.69,0,0,Fog,14-07-2018,08:00:00,2714
No,296.15,0,0,Haze,14-07-2018,09:00:00,3471
No,296.15,0,0,Mist,14-07-2018,09:00:00,3471
No,298.07,0,0,Clear,14-07-2018,10:00:00,3718
No,299.46,0,0,Clear,14-07-2018,11:00:00,4213
No,300.81,0,0,Clouds,14-07-2018,12:00:00,4524
No,301.79,0,0,Clear,14-07-2018,13:00:00,4218
No,302.51,0,0,Clouds,14-07-2018,14:00:00,4242
No,303.01,0,0,Clouds,14-07-2018,15:00:00,4306
No,303.15,0,0,Clouds,14-07-2018,16:00:00,4317
No,303.22,0,0,Clouds,14-07-2018,17:00:00,4354
No,303.15,0,0,Clouds,14-07-2018,18:00:00,4109
No,302.72,0,0,Clouds,14-07-2018,19:00:00,3446
No,301.79,0,0,Clouds,14-07-2018,20:00:00,3192
No,300.29,0,0,Clouds,14-07-2018,21:00:00,3272
No,297.62,0,0,Clear,14-07-2018,22:00:00,3074
No,296.15,0,0,Clear,14-07-2018,23:00:00,2275
No,295.38,0,0,Clear,15-07-2018,00:00:00,1350
No,294.69,0,0,Mist,15-07-2018,01:00:00,826
No,293.93,0,0,Mist,15-07-2018,02:00:00,699
No,293.65,0,0,Mist,15-07-2018,03:00:00,435
No,293.55,0,0,Mist,15-07-2018,04:00:00,366
No,293.01,0,0,Haze,15-07-2018,05:00:00,508
No,293.01,0,0,Mist,15-07-2018,05:00:00,508
No,292.84,0,0,Mist,15-07-2018,06:00:00,933
No,292.84,0,0,Fog,15-07-2018,06:00:00,933
No,293.43,0,0,Mist,15-07-2018,07:00:00,1195
No,295.72,0,0,Mist,15-07-2018,08:00:00,1814
No,298.21,0,0,Clear,15-07-2018,09:00:00,2911
No,299.72,0,0,Clear,15-07-2018,10:00:00,3310
No,300.77,0,0,Clouds,15-07-2018,11:00:00,3655
No,301.61,0,0,Clouds,15-07-2018,12:00:00,4245
No,301.92,0,0,Clear,15-07-2018,13:00:00,4233
No,302.65,0,0,Clouds,15-07-2018,14:00:00,4129
No,303.08,0,0,Clouds,15-07-2018,15:00:00,4063
No,303.22,0,0,Clouds,15-07-2018,16:00:00,4438
No,303.22,0,0,Clouds,15-07-2018,17:00:00,4321
No,302.69,0,0,Clear,15-07-2018,18:00:00,3836
No,301.44,0,0,Clouds,15-07-2018,19:00:00,3535
No,299.86,0,0,Clouds,15-07-2018,20:00:00,3015
No,298.08,0,0,Clouds,15-07-2018,21:00:00,2671
No,296.48,0,0,Clouds,15-07-2018,22:00:00,2009
No,295.84,0,0,Clear,15-07-2018,23:00:00,1244
No,294.84,0,0,Clear,16-07-2018,00:00:00,721
No,293.42,0,0,Clear,16-07-2018,01:00:00,458
No,292.75,0,0,Clear,16-07-2018,02:00:00,297
No,291.75,0,0,Clear,16-07-2018,03:00:00,368
No,291.08,0,0,Clear,16-07-2018,04:00:00,935
No,290.69,0,0,Clear,16-07-2018,05:00:00,3048
No,289.51,0,0,Clear,16-07-2018,06:00:00,5593
No,289.93,0,0,Clear,16-07-2018,07:00:00,5793
No,291.99,0,0,Clear,16-07-2018,08:00:00,5647
No,294.22,0,0,Clear,16-07-2018,09:00:00,4603
No,296.15,0,0,Clear,16-07-2018,10:00:00,4346
No,298.08,0,0,Clear,16-07-2018,11:00:00,4504
No,299.51,0,0,Clear,16-07-2018,12:00:00,4588
No,300.15,0,0,Clear,16-07-2018,13:00:00,4558
No,301.15,0,0,Clear,16-07-2018,14:00:00,4794
No,301.51,0,0,Clouds,16-07-2018,15:00:00,5558
No,301.48,0,0,Clouds,16-07-2018,16:00:00,6269
No,301.72,0,0,Clear,16-07-2018,17:00:00,5708
No,301.44,0,0,Clouds,16-07-2018,18:00:00,4203
No,301.01,0,0,Clouds,16-07-2018,19:00:00,3277
No,300.22,0,0,Clouds,16-07-2018,20:00:00,2900
No,298.51,0,0,Clear,16-07-2018,21:00:00,2424
No,296.79,0,0,Clouds,16-07-2018,22:00:00,1965
No,295.35,0,0,Clouds,16-07-2018,23:00:00,1096
No,294.58,0,0,Clouds,17-07-2018,00:00:00,595
No,294,0,0,Clouds,17-07-2018,01:00:00,407
No,292.38,0,0,Clouds,17-07-2018,02:00:00,274
No,292.15,0,0,Clear,17-07-2018,03:00:00,356
No,291.47,0,0,Clear,17-07-2018,04:00:00,930
No,290.01,0,0,Clear,17-07-2018,05:00:00,3171
No,289.22,0,0,Clear,17-07-2018,06:00:00,5870
No,289.76,0,0,Clouds,17-07-2018,07:00:00,6417
No,291.61,0,0,Clouds,17-07-2018,08:00:00,5455
No,293.29,0,0,Clouds,17-07-2018,09:00:00,5030
No,294.69,0,0,Clear,17-07-2018,10:00:00,4346
No,295.75,0,0,Clouds,17-07-2018,11:00:00,4540
No,296.58,0,0,Clouds,17-07-2018,12:00:00,4952
No,297.15,0,0,Clouds,17-07-2018,13:00:00,4576
No,298.02,0,0,Clouds,17-07-2018,14:00:00,5011
No,298.42,0,0,Clouds,17-07-2018,15:00:00,5573
No,299.22,0,0,Clouds,17-07-2018,16:00:00,6358
No,299.15,0,0,Clouds,17-07-2018,17:00:00,5698
No,299.15,0,0,Clear,17-07-2018,18:00:00,4360
No,299.09,0,0,Clear,17-07-2018,19:00:00,3337
No,298.44,0,0,Clouds,17-07-2018,20:00:00,3113
No,296.22,0,0,Clouds,17-07-2018,21:00:00,2754
No,293.76,0,0,Clouds,17-07-2018,22:00:00,2209
No,292.09,0,0,Clear,17-07-2018,23:00:00,1242
No,291.49,0,0,Clear,18-07-2018,00:00:00,657
No,290.36,0,0,Clear,18-07-2018,01:00:00,410
No,289.29,0,0,Clear,18-07-2018,02:00:00,313
No,289.55,0,0,Clear,18-07-2018,03:00:00,377
No,288.89,0,0,Clear,18-07-2018,04:00:00,894
No,288.49,0,0,Clear,18-07-2018,05:00:00,3189
No,288.29,0,0,Clear,18-07-2018,06:00:00,5769
No,288.62,0,0,Clouds,18-07-2018,07:00:00,6200
No,291.44,0,0,Clear,18-07-2018,08:00:00,5696
No,293.94,0,0,Clear,18-07-2018,09:00:00,5129
No,295.95,0,0,Clouds,18-07-2018,10:00:00,4560
No,297.55,0,0,Clouds,18-07-2018,11:00:00,4752
No,298.55,0,0,Clouds,18-07-2018,12:00:00,4916
No,299.44,0,0,Clouds,18-07-2018,13:00:00,4714
No,299.75,0,0,Clouds,18-07-2018,14:00:00,5138
No,300.08,0,0,Clouds,18-07-2018,15:00:00,5677
No,299.95,0,0,Clouds,18-07-2018,16:00:00,6606
No,300.08,0,0,Clouds,18-07-2018,17:00:00,6084
No,299.94,0,0,Clear,18-07-2018,18:00:00,4941
No,299.29,0,0,Clouds,18-07-2018,19:00:00,3461
No,298.68,0,0,Clouds,18-07-2018,20:00:00,3177
No,296.89,0,0,Clouds,18-07-2018,21:00:00,2949
No,295.28,0,0,Clouds,18-07-2018,22:00:00,2200
No,294.94,0,0,Clear,18-07-2018,23:00:00,1271
No,293.88,0,0,Clear,19-07-2018,00:00:00,697
No,293.49,0,0,Clear,19-07-2018,01:00:00,423
No,293.09,0,0,Clear,19-07-2018,02:00:00,303
No,292.62,0,0,Clear,19-07-2018,03:00:00,369
No,292.73,0,0,Clear,19-07-2018,04:00:00,896
No,292.59,0,0,Clear,19-07-2018,05:00:00,3110
No,292.66,0,0,Clear,19-07-2018,06:00:00,5752
No,293.23,0,0,Clear,19-07-2018,07:00:00,6246
No,294.22,0,0,Rain,19-07-2018,08:00:00,5702
No,294.22,0,0,Thunderstorm,19-07-2018,08:00:00,5702
No,295.01,0,0,Rain,19-07-2018,09:00:00,4855
No,295.28,0,0,Rain,19-07-2018,10:00:00,4492
No,295.28,0,0,Mist,19-07-2018,10:00:00,4492
No,295.28,0,0,Rain,19-07-2018,11:00:00,4677
No,295.28,0,0,Mist,19-07-2018,11:00:00,4677
No,295.28,0,0,Drizzle,19-07-2018,11:00:00,4677
No,294.29,0,0,Rain,19-07-2018,12:00:00,4861
No,294.29,0,0,Mist,19-07-2018,12:00:00,4861
No,294.41,0,0,Rain,19-07-2018,13:00:00,4734
No,294.41,0,0,Drizzle,19-07-2018,13:00:00,4734
No,294.41,0,0,Mist,19-07-2018,13:00:00,4734
No,294.65,0,0,Rain,19-07-2018,14:00:00,5135
No,294.65,0,0,Rain,19-07-2018,15:00:00,5704
No,294.08,0,0,Rain,19-07-2018,16:00:00,6459
No,293.94,0,0,Rain,19-07-2018,17:00:00,5872
No,293.94,0,0,Drizzle,19-07-2018,17:00:00,5872
No,293.22,0,0,Rain,19-07-2018,18:00:00,4497
No,293.22,0,0,Drizzle,19-07-2018,18:00:00,4497
No,292.44,0,0,Rain,19-07-2018,19:00:00,3419
No,292.44,0,0,Drizzle,19-07-2018,19:00:00,3419
No,292.22,0,0,Rain,19-07-2018,20:00:00,2991
No,291.55,0,0,Clouds,19-07-2018,21:00:00,2613
No,291.42,0,0,Drizzle,19-07-2018,22:00:00,2282
No,291.42,0,0,Rain,19-07-2018,22:00:00,2282
No,291.42,0,0,Rain,19-07-2018,23:00:00,1454
No,291.42,0,0,Drizzle,19-07-2018,23:00:00,1454
No,291.51,0,0,Rain,20-07-2018,00:00:00,693
No,291.35,0,0,Rain,20-07-2018,01:00:00,460
No,291.35,0,0,Drizzle,20-07-2018,01:00:00,460
No,291.51,0,0,Mist,20-07-2018,02:00:00,360
No,291.51,0,0,Drizzle,20-07-2018,02:00:00,360
No,291.51,0,0,Rain,20-07-2018,02:00:00,360
No,291.15,0,0,Mist,20-07-2018,03:00:00,376
No,291.15,0,0,Rain,20-07-2018,03:00:00,376
No,291.15,0,0,Drizzle,20-07-2018,03:00:00,376
No,291.15,0,0,Mist,20-07-2018,04:00:00,873
No,291.15,0,0,Rain,20-07-2018,04:00:00,873
No,291.15,0,0,Drizzle,20-07-2018,04:00:00,873
No,291.35,0,0,Mist,20-07-2018,05:00:00,2822
No,291.35,0,0,Rain,20-07-2018,05:00:00,2822
No,291.35,0,0,Haze,20-07-2018,05:00:00,2822
No,291.35,0,0,Drizzle,20-07-2018,05:00:00,2822
No,291.35,0,0,Rain,20-07-2018,06:00:00,5266
No,291.35,0,0,Mist,20-07-2018,06:00:00,5266
No,291.35,0,0,Drizzle,20-07-2018,06:00:00,5266
No,291.55,0,0,Rain,20-07-2018,07:00:00,5821
No,291.55,0,0,Drizzle,20-07-2018,07:00:00,5821
No,291.55,0,0,Mist,20-07-2018,07:00:00,5821
No,291.75,0,0,Rain,20-07-2018,08:00:00,5339
No,291.75,0,0,Drizzle,20-07-2018,08:00:00,5339
No,291.79,0,0,Rain,20-07-2018,09:00:00,4816
No,291.79,0,0,Mist,20-07-2018,09:00:00,4816
No,291.79,0,0,Drizzle,20-07-2018,09:00:00,4816
No,292.22,0,0,Rain,20-07-2018,10:00:00,4592
No,292.22,0,0,Mist,20-07-2018,10:00:00,4592
No,292.22,0,0,Drizzle,20-07-2018,10:00:00,4592
No,293.5,0,0,Rain,20-07-2018,11:00:00,4823
No,295.01,0,0,Drizzle,20-07-2018,12:00:00,5253
No,295.01,0,0,Rain,20-07-2018,12:00:00,5253
No,296.36,0,0,Rain,20-07-2018,13:00:00,5169
No,297.41,0,0,Rain,20-07-2018,14:00:00,5413
No,298.42,0,0,Rain,20-07-2018,15:00:00,5602
No,299.02,0,0,Clouds,20-07-2018,16:00:00,6086
No,298.61,0,0,Clouds,20-07-2018,17:00:00,4987
No,297.62,0,0,Rain,20-07-2018,18:00:00,4465
No,297.62,0,0,Thunderstorm,20-07-2018,18:00:00,4465
No,295.56,0,0,Rain,20-07-2018,19:00:00,3574
No,293.94,0,0,Rain,20-07-2018,20:00:00,3124
No,293.28,0,0,Rain,20-07-2018,21:00:00,3121
No,292.72,0,0,Clouds,20-07-2018,22:00:00,3032
No,292.22,0,0,Clouds,20-07-2018,23:00:00,2030
No,291.68,0,0,Clear,21-07-2018,00:00:00,1235
No,291.51,0,0,Clear,21-07-2018,01:00:00,781
No,291.08,0,0,Clouds,21-07-2018,02:00:00,648
No,290.86,0,0,Clouds,21-07-2018,03:00:00,418
No,290.72,0,0,Clear,21-07-2018,04:00:00,478
No,290.22,0,0,Clear,21-07-2018,05:00:00,903
No,290.08,0,0,Clear,21-07-2018,06:00:00,1500
No,290.08,0,0,Mist,21-07-2018,07:00:00,2236
No,291.28,0,0,Clear,21-07-2018,08:00:00,3031
No,293.01,0,0,Clear,21-07-2018,09:00:00,3883
No,294.43,0,0,Clear,21-07-2018,10:00:00,4045
No,295.86,0,0,Clear,21-07-2018,11:00:00,4418
No,297.08,0,0,Clouds,21-07-2018,12:00:00,4505
No,298.08,0,0,Clouds,21-07-2018,13:00:00,4644
No,298.88,0,0,Clouds,21-07-2018,14:00:00,4796
No,299.42,0,0,Clouds,21-07-2018,15:00:00,4674
No,299.62,0,0,Clouds,21-07-2018,16:00:00,4788
No,299.94,0,0,Clouds,21-07-2018,17:00:00,4562
No,300.02,0,0,Clouds,21-07-2018,18:00:00,4253
No,299.65,0,0,Clouds,21-07-2018,19:00:00,3815
No,298.95,0,0,Clouds,21-07-2018,20:00:00,3434
No,297.55,0,0,Clouds,21-07-2018,21:00:00,3435
No,295.89,0,0,Clouds,21-07-2018,22:00:00,3131
No,294.82,0,0,Clear,21-07-2018,23:00:00,2292
No,293.95,0,0,Clear,22-07-2018,00:00:00,1408
No,293.22,0,0,Clear,22-07-2018,01:00:00,969
No,292.51,0,0,Clear,22-07-2018,02:00:00,749
No,291.94,0,0,Clear,22-07-2018,03:00:00,344
No,291.29,0,0,Clear,22-07-2018,04:00:00,355
No,290.68,0,0,Clouds,22-07-2018,05:00:00,525
No,290.22,0,0,Clouds,22-07-2018,06:00:00,902
No,290.35,0,0,Clouds,22-07-2018,07:00:00,1297
No,290.72,0,0,Clouds,22-07-2018,08:00:00,2009
No,291.15,0,0,Clouds,22-07-2018,09:00:00,2927
No,292.22,0,0,Clouds,22-07-2018,10:00:00,3711
No,294.07,0,0,Clouds,22-07-2018,11:00:00,4021
No,294.86,0,0,Clear,22-07-2018,12:00:00,4250
No,296.65,0,0,Clear,22-07-2018,13:00:00,4491
No,297.68,0,0,Clouds,22-07-2018,14:00:00,4463
No,298.65,0,0,Clouds,22-07-2018,15:00:00,4657
No,299.35,0,0,Clouds,22-07-2018,16:00:00,4875
No,299.82,0,0,Clouds,22-07-2018,17:00:00,4657
No,299.88,0,0,Clouds,22-07-2018,18:00:00,4098
No,299.48,0,0,Clouds,22-07-2018,19:00:00,3661
No,298.62,0,0,Clouds,22-07-2018,20:00:00,3135
No,296.82,0,0,Clouds,22-07-2018,21:00:00,2803
No,294.82,0,0,Clouds,22-07-2018,22:00:00,2224
No,293.55,0,0,Clear,22-07-2018,23:00:00,1397
No,292.82,0,0,Clear,23-07-2018,00:00:00,714
No,291.69,0,0,Mist,23-07-2018,01:00:00,402
No,291.16,0,0,Fog,23-07-2018,02:00:00,354
No,291.16,0,0,Mist,23-07-2018,02:00:00,354
No,290.22,0,0,Mist,23-07-2018,03:00:00,355
No,290.22,0,0,Fog,23-07-2018,03:00:00,355
No,289.69,0,0,Mist,23-07-2018,04:00:00,957
No,289.69,0,0,Fog,23-07-2018,04:00:00,957
No,289.82,0,0,Mist,23-07-2018,05:00:00,3008
No,289.82,0,0,Fog,23-07-2018,05:00:00,3008
No,289.62,0,0,Mist,23-07-2018,06:00:00,5617
No,289.62,0,0,Fog,23-07-2018,06:00:00,5617
No,289.95,0,0,Mist,23-07-2018,07:00:00,6306
No,289.95,0,0,Fog,23-07-2018,07:00:00,6306
No,291.22,0,0,Mist,23-07-2018,08:00:00,5522
No,293.28,0,0,Clouds,23-07-2018,09:00:00,4735
No,295,0,0,Clouds,23-07-2018,10:00:00,4209
No,297.21,0,0,Clouds,23-07-2018,11:00:00,4485
No,298.68,0,0,Clouds,23-07-2018,12:00:00,4800
No,299.28,0,0,Clouds,23-07-2018,13:00:00,4475
No,299.88,0,0,Clouds,23-07-2018,14:00:00,4677
No,299.94,0,0,Clouds,23-07-2018,15:00:00,5413
No,300.61,0,0,Clouds,23-07-2018,16:00:00,6317
No,300.55,0,0,Clouds,23-07-2018,17:00:00,5701
No,301.07,0,0,Clouds,23-07-2018,18:00:00,4293
No,300.82,0,0,Clouds,23-07-2018,19:00:00,3143
No,300.02,0,0,Clouds,23-07-2018,20:00:00,2833
No,298.15,0,0,Clouds,23-07-2018,21:00:00,2492
No,296.02,0,0,Clear,23-07-2018,22:00:00,1690
No,294.95,0,0,Clear,23-07-2018,23:00:00,1182
No,293.88,0,0,Clear,24-07-2018,00:00:00,638
No,293.22,0,0,Clear,24-07-2018,01:00:00,391
No,292.29,0,0,Clear,24-07-2018,02:00:00,297
No,291.42,0,0,Clear,24-07-2018,03:00:00,390
No,290.69,0,0,Clear,24-07-2018,04:00:00,891
No,289.82,0,0,Clear,24-07-2018,05:00:00,3184
No,289.65,0,0,Clear,24-07-2018,06:00:00,5782
No,289.94,0,0,Clear,24-07-2018,07:00:00,6409
No,291.88,0,0,Clear,24-07-2018,08:00:00,5658
No,294.28,0,0,Clear,24-07-2018,09:00:00,4984
No,296.28,0,0,Clear,24-07-2018,10:00:00,4386
No,297.43,0,0,Clouds,24-07-2018,11:00:00,4634
No,298.42,0,0,Clouds,24-07-2018,12:00:00,4805
No,299.58,0,0,Clouds,24-07-2018,13:00:00,4664
No,300.22,0,0,Clouds,24-07-2018,14:00:00,4944
No,300.44,0,0,Clear,24-07-2018,15:00:00,5699
No,301.15,0,0,Clear,24-07-2018,16:00:00,6558
No,301.43,0,0,Clouds,24-07-2018,17:00:00,5636
No,301.15,0,0,Clear,24-07-2018,18:00:00,4430
No,300.61,0,0,Clear,24-07-2018,19:00:00,3371
No,299.62,0,0,Clear,24-07-2018,20:00:00,3266
No,297.82,0,0,Clear,24-07-2018,21:00:00,2727
No,295.62,0,0,Clear,24-07-2018,22:00:00,2178
No,294.02,0,0,Clear,24-07-2018,23:00:00,1269
No,293.15,0,0,Clear,25-07-2018,00:00:00,664
No,292.42,0,0,Clear,25-07-2018,01:00:00,388
No,291.23,0,0,Clear,25-07-2018,02:00:00,290
No,290.79,0,0,Clear,25-07-2018,03:00:00,372
No,290.36,0,0,Clear,25-07-2018,04:00:00,955
No,290.49,0,0,Clear,25-07-2018,05:00:00,3121
No,290.46,0,0,Clear,25-07-2018,06:00:00,5926
No,290.65,0,0,Clouds,25-07-2018,07:00:00,6595
No,292.15,0,0,Rain,25-07-2018,08:00:00,5651
No,293.28,0,0,Rain,25-07-2018,09:00:00,4974
No,293.28,0,0,Drizzle,25-07-2018,09:00:00,4974
No,293.95,0,0,Rain,25-07-2018,10:00:00,4545
No,294.62,0,0,Rain,25-07-2018,11:00:00,4879
No,295.81,0,0,Rain,25-07-2018,12:00:00,4799
No,297.41,0,0,Rain,25-07-2018,13:00:00,4860
No,299.01,0,0,Clouds,25-07-2018,14:00:00,5032
No,299.28,0,0,Thunderstorm,25-07-2018,15:00:00,5826
No,299.28,0,0,Rain,25-07-2018,15:00:00,5826
No,298.59,0,0,Rain,25-07-2018,16:00:00,6668
No,298.59,0,0,Thunderstorm,25-07-2018,16:00:00,6668
No,298.22,0,0,Rain,25-07-2018,17:00:00,6108
No,297.51,0,0,Clouds,25-07-2018,18:00:00,4459
No,297.08,0,0,Clouds,25-07-2018,19:00:00,3473
No,296.22,0,0,Clouds,25-07-2018,20:00:00,3053
No,294.82,0,0,Clear,25-07-2018,21:00:00,3072
No,293.42,0,0,Clear,25-07-2018,22:00:00,2422
No,292.35,0,0,Clear,25-07-2018,23:00:00,1922
No,291.28,0,0,Clear,26-07-2018,00:00:00,750
No,290.71,0,0,Clear,26-07-2018,01:00:00,411
No,290.3,0,0,Clear,26-07-2018,02:00:00,306
No,289.65,0,0,Clear,26-07-2018,03:00:00,409
No,289.51,0,0,Clouds,26-07-2018,04:00:00,911
No,288.75,0,0,Clear,26-07-2018,05:00:00,3147
No,288.48,0,0,Clear,26-07-2018,06:00:00,5813
No,288.58,0,0,Clear,26-07-2018,07:00:00,6299
No,289.29,0,0,Clouds,26-07-2018,08:00:00,5866
No,289.55,0,0,Clouds,26-07-2018,09:00:00,4925
No,290.15,0,0,Clouds,26-07-2018,10:00:00,4390
No,290.65,0,0,Clouds,26-07-2018,11:00:00,4654
No,291.29,0,0,Clouds,26-07-2018,12:00:00,4806
No,292.01,0,0,Rain,26-07-2018,13:00:00,5029
No,292.22,0,0,Drizzle,26-07-2018,14:00:00,5264
No,292.22,0,0,Haze,26-07-2018,14:00:00,5264
No,292.22,0,0,Rain,26-07-2018,14:00:00,5264
No,292.86,0,0,Rain,26-07-2018,15:00:00,5752
No,293.65,0,0,Rain,26-07-2018,16:00:00,6566
No,293.22,0,0,Rain,26-07-2018,17:00:00,5905
No,292.75,0,0,Rain,26-07-2018,18:00:00,4555
No,292.75,0,0,Rain,26-07-2018,19:00:00,3707
No,292.22,0,0,Rain,26-07-2018,20:00:00,3154
No,291.58,0,0,Clouds,26-07-2018,21:00:00,3206
No,290.88,0,0,Clouds,26-07-2018,22:00:00,2959
No,290.44,0,0,Clouds,26-07-2018,23:00:00,1412
No,290.15,0,0,Clouds,27-07-2018,00:00:00,774
No,289.82,0,0,Clear,27-07-2018,01:00:00,456
No,288.89,0,0,Clear,27-07-2018,02:00:00,344
No,288.02,0,0,Clear,27-07-2018,03:00:00,390
No,287.8,0,0,Clear,27-07-2018,04:00:00,836
No,287.3,0,0,Clear,27-07-2018,05:00:00,2945
No,286.44,0,0,Clear,27-07-2018,06:00:00,5353
No,286.51,0,0,Clear,27-07-2018,07:00:00,5950
No,287.93,0,0,Clear,27-07-2018,08:00:00,5232
No,290,0,0,Clear,27-07-2018,09:00:00,4674
No,291.79,0,0,Clear,27-07-2018,10:00:00,4571
No,293.95,0,0,Clear,27-07-2018,11:00:00,4813
No,295.36,0,0,Clouds,27-07-2018,12:00:00,5121
No,296.28,0,0,Clouds,27-07-2018,13:00:00,5228
No,296.86,0,0,Clouds,27-07-2018,14:00:00,5400
No,297.28,0,0,Clouds,27-07-2018,15:00:00,5795
No,297.48,0,0,Clouds,27-07-2018,16:00:00,6254
No,297.82,0,0,Clouds,27-07-2018,17:00:00,5160
